id,idedge,idnodo,hash,type,date,temperatura,umidade,rele,description
115,6152,927,6dceabd726663410551bb4173da33bdc3e602508e93dd251bfab7e98210fe37de9bd7689b275e4822db9bb6585b5bd74533d987d1054aa060ae19538ff242796,5,2023-09-08T14:16:20.398089,21,79,off,Alert data
116,1087,211,71393eee21e1006cc647d3ae52c569168ce650249b91774df8a4738c32f33da807600fee5b9fb7576c736cec359e4bfa9a782dd422e87562ccf856744606ddbd,1,2023-09-08T14:16:20.398089,20,79,off,Alert data
117,4566,800,aa5d854502f7f8d9478b114a031423876b96e8c5be857a4f07eaf3ebdde78712c3abed5328b1029d2bc6b7589191bd7c8f06e9c6a7a5da8280cb54536cbaf47b,1,2023-09-08T14:16:20.398089,20,80,on,Alert data
118,9532,467,1aaf19918f3bf75bab12aa19241e2f23ef279ba6a6807430b13e99de6d8fe910b8c2c04aadfea748d6e5adf1c8720edead68b414c888349c11ce2f343efe5528,3,2023-09-08T14:16:20.398089,21,79,on,Alert data
119,5978,800,6f3c7437e476e2e6ef2659d202b878aefd93370f6fd9f5a22cc7978d7fa1acafbda3c10b5fffd798ccbb502468353dc8740902e436645491fe7ce564b091b8a3,3,2023-09-08T14:16:20.398089,21,80,off,Alert data
120,3266,417,3db72604d3e0e06358c929552a714b196f9ba96de2f970704f5ac1f1c8257c3024764dcd8e3df2c908a16bf6c598df235f0938adb5a03ffdcf52a07f34413063,2,2023-09-08T14:16:20.398089,21,79,off,Alert data
121,6988,259,363709c1bed1003ef69e586cbc9d7284f191673e339601d9009a3e193235fbcf2b7a14846c2839af418ab52e0a89d67cb7b08f9bc15f688a85b491b8ff09971f,10,2023-09-08T14:16:20.398089,21,80,on,Alert data
122,182,867,86f9b43a9bc2dee8342d2a780c1ef9fc2cd5d83a8fc792859143298a0bba80a4155313e575c419f775570a49246223fd33191e3ecfd04c702312d61a644eae91,1,2023-09-08T14:16:20.398089,20,79,off,Alert data
123,2202,466,3c9909afec25354d551dae21590bb26e38d53f2173b8d3dc3eee4c047e7ab1c1eb8b85103e3be7ba613b31bb5c9c36214dc9f14a42fd7a2fdb84856bca5c44c2,1,2023-09-08T14:16:20.398089,21,79,on,Alert data
124,58,701,813d00895b26351a54f3380016887dad2a8e1fabf18983e2972247de23a66d97911603dca3cd2631be63851eb163792fe52cf787f3fee01ff8a8f44eca6dae4a,9,2023-09-08T14:16:20.398089,20,80,on,Alert data
125,8929,481,b7953ae09943b8bec668936bd8bda735a8262a1cbe3b6cb372d755f708c380e33b4acb0724dafb7e531bdcf65c7da688ca9f1701091d0f0a72269d400514618a,7,2023-09-08T14:16:20.398089,20,79,on,Alert data
126,5505,855,8f38ba1b52fdbe35907eeb02f4cdd923dc608cbb560f1415cbac5858345e8aeaa3f43756602e2ec5f5e7637d65a627ccffa8cd636237110a9e8e207ad70d6bb5,2,2023-09-08T14:16:20.398089,20,80,off,Alert data
127,1625,315,7423155eebc1b38d178f5399a8a6e94f1c43b6be5e75eedbc6a2eb278441ffa7ff9650fe0eca4a19af1530056e309c38e6c1250a5a5cd1b96d8c2a2761ad03f7,10,2023-09-08T14:16:20.398089,21,79,off,Alert data
128,2970,696,e2bc8ca53e630757ef4a3e8f3d0fc48aac10a66dbe6d14d759d00c21263f4c0623f6841dc3995081f97eff9641ea9be42c9219f66e6c5b9ea9effa1c8450c3fb,8,2023-09-08T14:16:20.398089,20,80,on,Alert data
129,1863,911,4f593caa3b94b9892eaa62ebb1e737e0b93f63c57c6303ddc49ee76800b0bd7af49dae671591befca11ef0af8e91e45d5954aa1ba0d4b64fd477283729c3aa11,8,2023-09-08T14:16:20.398089,20,80,off,Alert data
130,7676,733,f82074dd637c0b64b91d14d85f0b67faaa60a49686677f2b8851fdbd81d9aed2d8b347e5cf2c77b53063900cc805755e3a14f7c405be2544fb4e35368d463425,8,2023-09-08T14:16:20.398089,21,80,on,Alert data
131,1857,230,6f586a94b00e5e8fa709fcdbd3ec5a5cda61eb090fbaaabfd29038c9055bbd7bc0843a59a408e586a549d494b1f50dd013a9fe9448154b17d4b8b7f80a8a729a,1,2023-09-08T14:16:20.398089,20,80,on,Alert data
132,6336,416,efe27bdffbf45f23819d177baf6e65fe2f00241b17c8fea54c0c6e9584ddccf412151b66bf07eb5356fa72580f72b8879e7d2a9b19839999860fdaaaefaed747,4,2023-09-08T14:16:20.398089,20,80,on,Alert data
133,3346,334,a13f50ea24e97904c7eb23ca9c01e8f9faf3fb8e3097c47b0d6849fe0a3e7de48dc2797a916fdf3d68b21fc1378e7c6852b0876bfb6e182d143655f8721b12a2,2,2023-09-08T14:16:20.398089,21,79,off,Alert data
134,1428,329,343f4d301510020a08431eb73ff2c9cbc9589bf8e9092beacd10120885bb1c375c3740b0946786f09f357de9387c93eb78d7584027f3becf86f770cf53b1bb9c,8,2023-09-08T14:16:20.398089,21,80,off,Alert data
135,8932,589,7aa75950b5dd5cb3eb64003d056c65a714a5b21c7344a4033145a6894b48f7cbff63fc296c6c96ca6e9868deddec9c51b476ef963be4124d37079ba1d0f2d0b9,6,2023-09-08T14:16:20.398089,21,80,on,Alert data
136,3925,862,c4ec3fbb5d3bff43d90758283962163bf8ef4eccd5e608b4af2714d5333e6ef6ea08589c0eadf10e3846e7690f63aab31f10bef1a8c4adcc9688c33a4b06d76c,4,2023-09-08T14:16:20.398089,21,80,on,Alert data
137,3993,725,ec65f73111bae694b76375ed472f4e19b7404047e4e84522f75b517335eab1302d04fa847751a3f66a14305b660b778cbc0e56d23b24decedb1a1c671b3ffdc9,5,2023-09-08T14:16:20.398089,21,80,off,Alert data
138,7507,281,3f021d45ac74ef504d609aba7c66cf77435fa502f6baef0d9c63bb97e204cd2a589bf0b82c28939d6b465c0d3fe021917646bbeacb42b8a392cbdb22b0bfc1ac,9,2023-09-08T14:16:20.398089,21,80,on,Alert data
139,7872,741,be3eb2ec74e584f5c1d90ec3a3e8ec04a09563ed30d3effa29630fa1fa09040c4121a77293b237d36ae2efab5c855deec2be1e2250bb976cbc54a71d8bf2b12a,10,2023-09-08T14:16:20.398089,20,79,on,Alert data
140,5312,925,d1ef34a9edf23c90963f8ebba64e7c7eebf43aeb3fd91d3654a5705ab31a1b9bf2f264120e46a6e8cc401c0f4abcc9589c6e222d3398fe366bd11a984aa2f62b,7,2023-09-08T14:16:20.398089,20,79,off,Alert data
141,8841,769,8890d3ccf335b34347e1417ef23524110ba9aefe3b98596797d897d5a0a1951718c55f471101ac7b902b693358930f091c7cb91fd9630eb9f469e6e44f35690e,4,2023-09-08T14:16:20.398089,21,79,off,Alert data
142,7549,685,e2d665d64deb73cf15ae11fbdbf1b821ffce181efd5ee9846ef05209486de8057a6535f2bae0418030e34eba099ee9e695708a0e9c6d9ddcf78b4b3a8b4f27ab,3,2023-09-08T14:16:20.398089,20,80,on,Alert data
143,9600,514,5d20191478aed976c113a14de820b7bec1a08dc6b45d5e1cd63414e9d2dbea16a712a1b00dd55ead584e56748119cff4e124d2b1377163d28ff5c0dcc5e6dd11,5,2023-09-08T14:16:20.398089,20,80,on,Alert data
144,4377,803,2285f9b039a58936434ea68d3cd49a6150b0b0bd31c85da87b7e8547c139c1258998f622f91ff4ef6f348a7225251cb67eb81fb151ae2906a55c659b45a1ead9,3,2023-09-08T14:16:20.398089,21,79,on,Alert data
145,6018,205,d79eed4d59589be134262b0a945218d62a8f624409a6312a3b0d8ff4293794c06a5fe97ee98bae3188c233d3c39d5bf1bf9d06b5681e04e3faebe3db5055334d,3,2023-09-08T14:16:20.398089,21,80,on,Alert data
146,4782,579,f8b2a0e36d70eb885fc1effda66b3697b56852e5549e2a74e3b6ec097e614e5b4821d4e5a5a6eeea368e212bd743d00d956291d2f75875c5d13910da979f690e,4,2023-09-08T14:16:20.398089,20,79,on,Alert data
147,3412,769,276b40244adbc95c3afec34f5b70844987240d46878b702cec73671ae8cdaeab33cb64f3a495504f9f52b04c0fe94d59685188b1ecb3d115a18e750023255c11,4,2023-09-08T14:16:20.398089,21,79,off,Alert data
148,1454,302,90d01b8f8ef22575ff0868399c6fb1c66f0006c9fdf349f1c7f82cb4b3b2e71c4ee43d49da5eafda43677bc4700b7256da4a1b12766e251c7ba6458be2fb32e0,9,2023-09-08T14:16:20.398089,21,80,off,Alert data
149,49,745,075a601f4ce903c2ec41c8a17bc2205ea783b065eeb64f8d2c63fa76dfc1c5607f9517f482c057976fc3a0f161621218bfab855fb943e3bd073fd5637169f97e,6,2023-09-08T14:16:20.398089,21,79,off,Alert data
150,9818,703,aff2049bfb5ff4f33fb20ef230c71ac1c0a1c0a8d3359b5fe8a6f455b1615a71211f281fc47d3d9a23413dae34192d29eae9bf4c7c3c2424910c71c0959cdc8e,5,2023-09-08T14:16:20.398089,21,79,on,Alert data
151,888,742,8b4011ac7d1cad3505f46b6c66ff994d788f409952e3925d7f336d86bed2acd05e2eed1d3ace0309df7c740859f6ef084fb324e7d525cf85af15c1a33dc78f34,3,2023-09-08T14:16:20.398089,20,80,off,Alert data
152,273,263,92cb2f14237222165e07647d973c33e51e3bd8d2628a5961334439cde0597ba172004a26d0288ddbb0122ee5241f9c2cf2ed0df2a555213b30e969fae5664063,2,2023-09-08T14:16:20.398089,20,80,on,Alert data
153,313,978,36216009d61176703fc0416baadbdf3c42f91e283f06925fdf11a08edcbdb23f29e879c02cd26d3b1ecbd6dd1b43eb39d7d28a049e989eb1b8fd21a1a1fcb488,10,2023-09-08T14:16:20.398089,21,80,on,Alert data
154,953,514,dc76224ce103959668fe797ec4184bc5605c323faa77b22ee62df9d1d139dfe6b9aa61cb42f7ee9707ae1d10143a180a8a48b012ef6d4d63f5187bd9e2b9ada9,5,2023-09-08T14:16:20.398089,21,80,off,Alert data
155,3350,859,00aae04a2ba47c629332328c83d8a90ef443da6199bd76fa3b188b8654de8376e469c44f6986dbf7853d2e532efb04127dba65d072a4bb3aea6c4129044f5b00,9,2023-09-08T14:16:20.398089,20,80,off,Alert data
156,4577,407,734032b63d7de2c123acef529a674cb697b8950e8434f967f4336cb477c18477b16ecf62bdb031b2253f610748d5b591524ed5bbad16afa727967be6bd2eee70,4,2023-09-08T14:16:20.398089,20,80,on,Alert data
157,7866,772,e6e6ae7966b178f8c40d5eff47454435fbd1452a340b82e5895063f93c1c344d853972c982f9120ea1b9afa4f9597366fb3a557b7e812661e949a1abafaacdcc,6,2023-09-08T14:16:20.398089,21,80,on,Alert data
158,10043,352,0abcd0d5563dda2ab3a1d307bfa31b7f6dc1ba0709c076424ab6b1b4fc93c3c497794c5d1d404e1186b5c6dc820e7d16fb1cd65f0024b803c6dbda9613b7e895,2,2023-09-08T14:16:20.398089,21,80,on,Alert data
159,339,877,364ab93bac5c26bcc08811259b1b2832e0e0d38a0ebd46bd034d896ed26e1626ee2d5d434acf25f4e2553fa1e04c2fdf8f0b488930cfbed4d46eb6d273fc44ec,1,2023-09-08T14:16:20.398089,20,79,off,Alert data
160,7822,800,58f27b548849f09e238b6bfe85336e874525db67f61d05695f1336f621114023dd0ee0e7bd468f0d1f39a11dd24b811acab0cbc2ba2b15a4a349699d4f2dfea3,6,2023-09-08T14:16:20.398089,21,80,on,Alert data
161,5798,649,07a7d28cfe5e19ac5a34711be9c255075b92ca6251fe1393a638c2f9573f2f0e429eac69be26aabfdde78a3552703c2ef9f046d84b03a90eff981f26ecde3828,5,2023-09-08T14:16:20.398089,20,79,on,Alert data
162,7713,455,6ee3743399634e0a721b8ee4e8ad02b96573433aa3b40fc604f274855ff28ab391720d2157376542da3ebf2dacb020f37b7277417f6f4fe137d6301c0d20107a,4,2023-09-08T14:16:20.398089,20,80,off,Alert data
163,4225,332,b81452982d06c4bbf3c893e0655db4244e23b8611b21f59209e2a958babf2ff252efbb44dc5fcb88bf588f150f3301473b9624438302618cf1e03b7221474ae3,1,2023-09-08T14:16:20.398089,20,80,on,Alert data
164,6720,256,74fdc787f0cdde659b8ec8fa3b47547447d3e4fbacb52bcb5cd387daac8f296524e9e49d7debddd180ad28e5c6b6a52ba2f17c6ae3c524301b434d24494557ba,5,2023-09-08T14:16:20.398089,20,80,on,Alert data
165,897,367,6b30dd9237095c5ac6469bfbe617e554d07b483bf751c827d60d030ab23641e82e499802716833712adfc6dca9e71824b5a9bf186ddf836a38fdcf3f4468ff46,9,2023-09-08T14:16:20.398089,21,80,on,Alert data
166,6595,858,4cae416ca1611fa2ae62cba20ba9d6de79767a99c3cf727aacefecc0701fb0e67a911c4b4bce84d6012a3d07d872766a63f1875e3555277e056491f8302c1843,7,2023-09-08T14:16:20.399177,21,79,on,Alert data
167,9170,400,c4fb62160277ff7dc480afb1dc8b3a224fa0df2f004e76c59a835bca08a96c60ef41928b6df672eecdd82e1544894e5e6efb7575c1f24d050c39652788f86380,6,2023-09-08T14:16:20.399177,21,79,on,Alert data
168,4832,471,e0b163e4414d0090558b64908866c553e71f8c3aba2cd482d5e1490b8ab6362b3b3c6a2648c316cd94347a53bfa4ef998295b241e55f71d678914bcc94022945,8,2023-09-08T14:16:20.399177,21,79,off,Alert data
169,5943,770,f43d11b9e338dd9588efbb77228fee0d2ad406c3fa808e4fa5020884fe4df3e782b11205ced90f7080976ac1d3c74afc54da03613eb175e956f94108879e67c2,1,2023-09-08T14:16:20.399177,20,80,off,Alert data
170,1311,887,c2fee34ae10dcb8e1aa60bd981f7e0b0979e7d31146634287f17af062dd16fdd18d40bdb1a76d9be28e5ccfd3e496c490ae7026579ad0a315407a3cb20c3681c,2,2023-09-08T14:16:20.399177,20,79,off,Alert data
171,8751,698,1c29cfd5dad36585210f1e82dfbae8156d47177d7971d6e30ba7ffe730a8eb5e1c614ed1c0fea7212f69af11f01d5ee1b092886ab032143f7d087fe35f3cbdfd,1,2023-09-08T14:16:20.399177,21,80,on,Alert data
172,8643,363,f2de80143f18ae4fd65ed9867308b9a43f2ad986e232d2919ab7fdff434810da9a69a5d2813a46070dffbcf34809cacf3d7da46aba1889b54908d737fc7c468f,4,2023-09-08T14:16:20.399177,20,80,off,Alert data
173,1572,152,db32b88b8a402c67523e819049b708b913c288797bd478305bd57e121bc257a8ebc1bfd24f6e32e8cab66fcdfd1ec8a1f5c4730e5b79d75235aa36f63ffe7969,2,2023-09-08T14:16:20.399177,21,79,off,Alert data
174,6750,868,decd1011d7d1e6d9622d3f22a76b385fa53b1fb7deae229345a83da90f292999a135d588144faf42a369b1f719a4705bd884575bbebb9b57f9ccb6ce52501b52,9,2023-09-08T14:16:20.399177,21,79,on,Alert data
175,6055,830,34f181570794f982dd2b80bf096e8dd062a9437c977f81b5c70a8dc6434a5c3c7fa1f64e5902795540da800625bb2231db5cb0613a8b4dd334e6ecc78f773502,4,2023-09-08T14:16:20.399177,20,79,off,Alert data
176,6141,304,9764ab0f7d0cb67e7b69f7abebd6f275df21da6fd9c58b013811a11670941319ce6dbecfdd8411e64eb2c577937eb42826734257bde87c554495c2f349fc6154,4,2023-09-08T14:16:20.399177,21,79,off,Alert data
177,5291,902,294637c269d908a876b476541ca5205d8b598cc8fc023eada28c9abf981993e752578614cddf2d66b8c52325336238a68b582c884edcd0b2903e280ea612d358,8,2023-09-08T14:16:20.399177,21,79,off,Alert data
178,4528,836,b78d777cb3ef29b492afa8461b0bb7646a2b61557371ff4ef4adec47dc16d5e52f39f6cdf4469846c4648ac02bea13b119bd3cdd52233d8e411c28641a4ef025,5,2023-09-08T14:16:20.399177,20,79,on,Alert data
179,8194,796,65fc5b1848dba26a1f06d31a9b8f3980627e20666ea4f3c13e15b43ccf02efa3100a64ca55ee9a9ca35ff22238555d04c69619ef0f061aa88da25eacd1474527,3,2023-09-08T14:16:20.399177,20,80,off,Alert data
180,8505,587,1f748a9c15bdf0a5e3be241ac0b8ef75e4c0c339e9550c9f8fa342778c620ac88de6edd42b61398e72bea045b27649ef7992ae5ed0e0b162cd9f1aa71686a222,9,2023-09-08T14:16:20.399177,20,80,off,Alert data
181,3566,216,0c98924aee1ae786b0ab5d2fb0260937769c38bdd989fa03f1aee709b218ab1c98bd1d1b26c4f80aeb9c07e8b322655d39cc607b6a98d50ed2ae73cfa3847d41,2,2023-09-08T14:16:20.399177,21,80,off,Alert data
182,36,604,c228d3ec487d7b75f03545e010f4d508e84a3d92aec4cfe9cdfa50beab7b5a48b1893380e2aff38ea7a951bec4762bf6ceb757bc59fff370602264c92683673c,7,2023-09-08T14:16:20.399177,20,80,on,Alert data
183,2967,184,ee12a8596eaa786fd5433ae630cdbcdb313745adec64cb5d2f0f9178667fa32ba7ae324b33a155221174640af2234a9174633a7f8c5e9d44dd6e6992794b55dd,10,2023-09-08T14:16:20.399177,20,79,on,Alert data
184,6754,145,bd102bc7ef281270c27bbbf8e95c0d7c23495580486e2c6298c8a42d0ce0d973abf690aabf277358cc435307a3ea09824dc58150d6827ba59f98ae2041ee0344,1,2023-09-08T14:16:20.399177,20,79,on,Alert data
185,3778,476,831c58f83cbcdb1a9bbc88dd83942ed411b327ddb602b60f8f2d2b129910dd6b7c0b2caa54f3d24f3b84b56456898acadaa976bcb60314f3895657ed8ecc239a,9,2023-09-08T14:16:20.399177,20,80,off,Alert data
186,9244,433,7f15b597d6f09f3f4c150eb20a0bf2a118743476d0c0652348017bc8acc76c4912e668465cf3033ef97cfab9e1eef05dbd7ed34710d5dc884fa986f833168abd,4,2023-09-08T14:16:20.399177,21,80,off,Alert data
187,5623,899,d24b669d637589d559e33774bb90ef735e5ee46bc336f3fece735bf60b97ac0209923d8a3e26e0ab9ef6672add297e4a44250c00b098535d390dafc824055a55,9,2023-09-08T14:16:20.399177,20,79,off,Alert data
188,9792,144,9ae8b598267c798e42ecb396b2586b5e41bf90de0c96e5083fb6f1e49c59f3d4ee309667f29e381f6baed68bfd964720e8f9a21f109f7ba01438177ef9dcaf77,9,2023-09-08T14:16:20.399177,21,80,on,Alert data
189,6201,607,227d4d9f49ed790afa1d7c3eb1f884e39a39ed59ea22d7af464a06a271a76d1d1e29fba3c48b2a2ce72d1c2b6242e0e0acf23120e096a7693ec8845c83ce3872,3,2023-09-08T14:16:20.399177,21,80,off,Alert data
190,8172,660,fed283e2751ac7f2e57c4c79a73ba35ba45df1da9806e3eb11fde56385c753b7a4fd11886929de45bcee36924961b65824e5c6af9b5d2845cd3766a1f1314f20,9,2023-09-08T14:16:20.399177,20,80,off,Alert data
191,4525,364,9e8966c88e82807a157ba1f07dc19eac4995f2acc3572ff956e9c064ec0bbc93639492579ba07fc797228524b148009e50348c4d81ced63aae461a509bc8ddcf,5,2023-09-08T14:16:20.399177,20,79,on,Alert data
192,7535,361,cf1b881c8ec7355167290b18c4a4f8b39cab1875514e649ea0f313f210e227ef8330c0fd4ead855f80f02dd158f2e9195c948c5b8edc804b51cf3e36735965cf,8,2023-09-08T14:16:20.399177,20,79,off,Alert data
193,5964,871,7928dede8d7e723c00b976549a83c2934f0876893dc5ae3d56416968ca2a018bc00fe6df315739698c80607bbc309de316b48f402fa6ee939c0aa39b27ebdb43,8,2023-09-08T14:16:20.399177,20,80,off,Alert data
194,3191,477,ecca7934dc82b6b99cba1166bc382fd0f40cd253ee772fb94ecede4fe352ae8fe13a3e734c24c0123c31a2bce48ec594b116fad8acab1648ed33c49435147ba6,6,2023-09-08T14:16:20.399177,20,79,off,Alert data
195,6473,391,7a3dc8df4d8d7bd696f823eca286d72ef86ca176bffb84cf701ae6620247757a4fda28613043037d16b3970d2871461f60abb3944a936ad21538d1c27252d017,3,2023-09-08T14:16:20.399177,20,80,on,Alert data
196,9385,170,b7b9970ee86c181029a8667dc5b02875c91a26d867d6aa9d3d15ff0cfb53b7ef31321d4f23da8a1d8c2ea836bf830a543882d0e33f170b34885977f67edc041e,6,2023-09-08T14:16:20.399177,21,80,on,Alert data
197,3025,285,83d3d75231ae36b89e0aceb2a623eec88eb5ac7f54fc7d9b2dab4c4cac6bd978826d44bd09685f86ccdccb891f11f3e89c0b0d0231447e496798c51c19ed53c4,3,2023-09-08T14:16:20.399177,20,80,on,Alert data
198,4175,689,e33cee2805c8ad78b93348f866226eb799b23dbda2e450d8fc340b484a350dbb70bbe19e271742c26bcb2e61f34dbf0a7a3393d5d416040c3ce611a0797ca8d1,9,2023-09-08T14:16:20.399177,21,79,on,Alert data
199,1676,483,f729827708b4e0a559425f6fcb0b62f1c36a53f0d3341f852bf285a5360d3356243ea353305fbd30b01ff009c8c628ee7df635dd44b142ab5e357a8c09b01b6b,2,2023-09-08T14:16:20.399177,21,80,off,Alert data
200,7419,875,a95b2fdf251ce814ab82db095eda6e92e86911cfbe16dede576a21c5f9296d2a4eab6195910d17c5e1ba827f2e088430721c4ed19eb366e9698c2a44e438af7a,4,2023-09-08T14:16:20.399177,20,80,off,Alert data
201,7309,730,0878a61b503dd5a9fe9ea3545d6d3bd41c3b50a47f3594cb8bbab3e47558d68fc8fcc409cd0831e91afc4e609ef9da84e0696c50354ad86b25f2609efef6a834,2,2023-09-08T14:16:20.399177,20,79,on,Alert data
202,6908,985,61d883f6f4e016fbe208ad09c4bd26e1f84523087603d8de2e10e73fa39a093c111d1c05b31623eb7cffb09b40d8af265a35407ddb9ebd73f5bd09093c1611dc,2,2023-09-08T14:16:20.399177,21,80,on,Alert data
203,6504,674,5994d55ad39cd61dc4a432d40bdb23e24cfae2b26f228947e568a997265adce8557f8367a2e4d68dec4b3cacfb9c2f8a1c0a2c9abb7050b5b7b34db1de196531,10,2023-09-08T14:16:20.399177,20,80,off,Alert data
204,3468,810,4f6682d03aa25791eb3721b7b9a532ab0cb4603f76ef12f7423365c2b04d94a4fa9f57f699b7853f9ee441ca050e72810b587cbae7b48207c321a81d51fb359e,10,2023-09-08T14:16:20.399177,20,79,on,Alert data
205,6270,274,4fee1955886d37f27f6106fdac098dc9a906773e2437060d39dd9757dd699edfdf5c61a2992a63b53f505273bec08517513617ec993e28058afd370d2c6ea5b9,9,2023-09-08T14:16:20.399177,20,79,on,Alert data
206,9107,893,33d7bcca06466d44b59bcb0683b2542acf08e476e2a7faffb3800f6a01b0c13a9049999a42f3dd159db0d85c7208cfc67f933c927cf48878058f0931e97ee1a3,8,2023-09-08T14:16:20.399177,20,80,off,Alert data
207,4430,531,99ca407af8c883034a447f1e670330e32d2189357619ac4c10a0745ab37fb204979c42cd3c216b30a688be808aa588d1ea35d3d3780675a55175305b6618e07a,6,2023-09-08T14:16:20.399177,20,80,off,Alert data
208,8441,751,f7b22c929d376640e62256f316b6e75bfc7c547203fb9f534f0ba024e71c39c268465ada634b3e6126143bd2fd2d1b02e9f37d5612a8af949b0d6690099e8e67,10,2023-09-08T14:16:20.399177,21,80,on,Alert data
209,8005,996,c2bef5a46abc8a9f3c1447a2a168baf34f2770084be0d9a03546540f117360c6faf35d80a4922fea09cb69c418ad08439bcb3fa6bf09a9e570bc2b1912b2906d,3,2023-09-08T14:16:20.399177,20,80,on,Alert data
210,1053,940,e8ee924c1dcb782f1bf5d3ceb488fdb293e551fb8be45457a543e8c88aa31e04e516434c948e507126673e6466a6d6da619193b9efe0d8d50fdf5414020b0212,8,2023-09-08T14:16:20.399177,20,79,off,Alert data
211,8422,582,262123524bb4e19a1bd655221e7a75987266d6584c992ea57cb5f961a4e73a3a2ccede4d5e01944790c0c6dc2054778d149f3ab648491441ecdd03f51cdccd32,9,2023-09-08T14:16:20.399177,20,80,on,Alert data
212,5230,246,b374e67965aba91736546ae5fe3b934a51d45ff0ea40b471b7951056ec4b9750f92a53a7f2f9e17678d1217d923c93652ac970aee969f0b5b4b7a903f878ad39,9,2023-09-08T14:16:20.399177,20,80,on,Alert data
213,5401,342,eb2f6d6c3d0d1c9104d04facb613acd5d8c3eb74884c7f3fc2f3077bcecd8baced50b287a54ba9f823a4b47d3c247ed65a351983db5d48d6714291ebeb5c71ae,6,2023-09-08T14:16:20.399177,21,79,on,Alert data
214,4379,859,1a78e5ac8e76a77ed8cb97d1789e53a679e8a8c33baa2192c38ad9e69781e3a8d514799916a21471bb441eae98228ecb86dde605dcb94f835e6243cfda66b5fc,8,2023-09-08T14:16:20.399177,20,79,off,Alert data
215,2053,207,60da519a6dd8da0c334f93c9fbd45a9db13ad3cd00acd57da39b2109d050ac0be7767f24dba050d8bd6b771e347f1df5e1610790af3c7aca5a23bcaa152d7377,10,2023-09-08T14:16:20.399177,20,79,on,Alert data
216,2278,335,1028363d99ff555a6b72cb48bcf75fbc019fcb98ebd52bcfd07be0a82347f1046192b020630a35798fa1b1a644ff86bf51b3d411eb540afbf427c679e693e736,7,2023-09-08T14:16:20.399177,21,80,on,Alert data
217,1967,689,f4306ff73020f6eee3d984bc488ec6a8daa2882ed8cdf33769d6ec1bff04fde0476e0ae47eabd96afe0082ec50aaecb1f32dec2cfa87f01a36400af152525915,3,2023-09-08T14:16:20.399177,21,79,off,Alert data
218,2452,482,7159d185098684b0fa90026bfb095dee0d0c60b07f59b78c1bfae40b7b1bb26c9de7e6594df770e0044c69c27d2e00afd8e23719aab8d1a00947220ce7041db1,3,2023-09-08T14:16:20.399177,21,79,on,Alert data
219,845,339,bb1f87a09e8d945cade322fa725503ca1b0f1af4755e65b663359bea31cece79c835a18bcd0582bff3ca885afb660e4b9bd1413794b516b32f44a8d88eb20690,2,2023-09-08T14:16:20.399177,20,79,on,Alert data
220,8527,823,28c3ca5e00955afe7303e7b1a10426054f77d4a586c57593ca2eb62ba417692e92beabd712b600bb84c72907d6ff73e6066329d45f1ac60c2d27c012fb5d99dd,1,2023-09-08T14:16:20.399177,20,80,on,Alert data
221,3883,178,cc9aab6fee3af4f819209bf43e3bc6f8f02ecbf5d2f27815b9a2132d3dbbfe9ba72d6024794487c37affbc6828040ed74d3d2671bb962b44c95f9070d4e2db48,2,2023-09-08T14:16:20.399177,20,79,on,Alert data
222,8365,801,5f28f24f5520230fd1e66ea6ac649e9f9637515f516b2ef74fc90622b60f165eafca8f34db8471b85b9b4a2cdf72f75099ae0eb8860c4f339252261778d406eb,3,2023-09-08T14:16:20.399177,20,79,off,Alert data
223,6457,786,3272ecce2e91dc1a531f530b36acd0bfeb3fa5e260e743a31f975e6b963db944f95a9260cba7d1dc87251a48f8f72807edb77f32271955b424ba7725281aacdf,10,2023-09-08T14:16:20.399177,21,80,off,Alert data
224,5158,353,f0e7021b9f95b362c9221cc750674f49a2b930d8a4e69cf2391f3b46385acc75e63fad08527b38591aab57c1687a9537d4b3bdc843ade593aa179c5adf561069,3,2023-09-08T14:16:20.399177,20,80,off,Alert data
225,8511,324,9199db93daed2109d8f2cc8f881e4856f1037c87ac56ed5c7b5179300c74f1dff8422187a819bb81795f99a1ec3cf2c0aac63f461aa56ef94eb7c8aeed3e514d,6,2023-09-08T14:16:20.399177,21,79,off,Alert data
226,9970,194,2208bacc005d7aab19bbe03d995f5ac696b8136c5469f662a7fe383458ecf17406fa0bce8064aa7d4df8d75b84010888d94aa07686ffac15750ad4e770d787f0,8,2023-09-08T14:16:20.399177,20,80,on,Alert data
227,8998,616,93a1d2ebefd3fda56f78cfe4735200d495fcb6bcf7e7995988af37ac342d76e05eb8c3f507e4120ef10b5a8e3bfe6f820139bb8cb5bd4b6f23b682f14fb3ecb1,5,2023-09-08T14:16:20.399177,20,80,on,Alert data
228,6827,913,e1d3400cd36334f7b8cb969797ede10084bd6071ba12e6ff2dc629eb778fe8138a3f268ee9ab90b61d95dff388fb906acd6f474f002447d2f0f4d9e97715f855,1,2023-09-08T14:16:20.399177,21,79,on,Alert data
229,8680,394,b66863cb325ad9471685de0d1e7240dd5a2cb17e0d0f144309190efc5d3cb6db5789cff4d493a8c631548f8d04e43810ef47cf1129a4df11f5f985817d61bdbb,5,2023-09-08T14:16:20.399177,20,80,off,Alert data
